CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share
Indian,25202,Bombay Corner,Ghost Kitchen,North Shore,1.03,40.04,1418,92,3683.68,663,398,265,26546.52,15935.92,10610.6,0.291234462964348,0.259023642307147,0.3,18,5.31,1407.15,1656.71,3975.13,2386.27,3364.88,0.07,0.5,0.3,0.2
Indian,25325,Tandoori Grill,QSR,West Auckland,1.04,34.01,1213,89,3026.89,562,337,225,19113.62,11461.37,7652.25,0.279793931487948,0.408069194294512,0.27,6,1.77,398.25,944.8,805.39,482.95,1990.3,0.08,0.5,0.3,0.2
Indian,26621,Tandoori Eatery,QSR,CBD,0.99,40.33,628,72,2903.76,278,167,111,11211.74,6735.11,4476.63,0.26501995574683,0.399025585385971,0.33,16,4.72,523.92,975.53,66.76,40.1,980.02,0.13,0.5,0.3,0.2
Indian,26096,Spice Grill,Full-service,South Auckland,1.05,45.37,1762,229,10389.73,766,460,307,34753.42,20870.2,13928.59,0.373291050165426,0.50635389033705,0.28,6,1.77,543.39,1250.46,-5548.21,-3331.82,1132.99,0.15,0.5,0.3,0.2
Indian,26097,Royal Grill,Ghost Kitchen,West Auckland,1.04,38.59,633,57,2199.63,288,173,115,11113.92,6676.07,4437.85,0.283717413037084,0.223925864184275,0.28,7,2.07,238.05,1083.0,2360.12,1417.71,1946.96,0.1,0.5,0.3,0.2
Indian,26219,Royal Kitchen,QSR,North Shore,1.03,36.34,1293,128,4651.52,582,350,233,21149.88,12719.0,8467.22,0.273164425063878,0.437278969050385,0.31,15,4.43,1032.19,1346.88,-432.38,-260.02,1419.55,0.11,0.5,0.3,0.2
Indian,25047,Tandoori Eatery,QSR,West Auckland,1.04,44.82,734,78,3495.96,328,197,131,14700.96,8829.54,5871.42,0.244568080697209,0.403566297888756,0.32,14,4.13,541.03,1230.11,468.46,281.36,1524.92,0.12,0.5,0.3,0.2
Indian,25697,Royal House,QSR,South Auckland,1.05,41.5,883,87,3610.5,398,239,159,16517.0,9918.5,6598.5,0.220556069426239,0.42173113625031,0.31,17,5.02,798.18,1291.52,788.07,473.24,1562.19,0.11,0.5,0.3,0.2
Indian,26465,Tandoori Diner,QSR,North Shore,1.03,34.89,1339,143,4989.27,598,359,239,20864.22,12525.51,8338.71,0.216410799063742,0.360744556062855,0.3,17,5.02,1199.78,2109.69,2563.06,1538.69,2326.2,0.12,0.5,0.3,0.2
Indian,26222,Bombay Tavern,Cafe,CBD,0.99,35.06,1469,145,5083.7,662,397,265,23209.72,13918.82,9290.9,0.257371511384845,0.422914584865794,0.32,5,1.48,392.2,1625.33,-6.64,-3.98,2578.23,0.11,0.5,0.3,0.2
Indian,26613,Royal Kitchen,Cafe,West Auckland,1.04,35.71,478,58,2071.18,210,126,84,7499.1,4499.46,2999.64,0.216459960769862,0.374055620725267,0.29,17,5.02,421.68,848.12,896.03,537.62,806.63,0.14,0.5,0.3,0.2
Indian,26104,Curry Grill,Full-service,North Shore,1.03,37.2,1558,203,7551.6,678,406,271,25221.6,15103.2,10081.2,0.394597242539749,0.46595036315266,0.27,6,1.77,479.67,1053.09,-3292.62,-1971.69,926.18,0.15,0.5,0.3,0.2
Indian,26145,Spice Grill,QSR,South Auckland,1.05,40.64,1020,84,3413.76,468,281,187,19019.52,11419.84,7599.68,0.235223977230489,0.353703589946963,0.31,14,4.13,772.31,1403.3,1922.35,1154.23,2351.71,0.09,0.5,0.3,0.2
Indian,25458,Royal Bistro,Full-service,CBD,0.99,32.89,1708,319,10491.91,694,417,278,22825.66,13715.13,9143.42,0.358053909707814,0.541396578447893,0.3,12,3.54,984.12,1054.96,-4552.59,-2735.49,-64.75,0.23,0.5,0.3,0.2
Indian,26107,Tandoori Tavern,Cafe,North Shore,1.03,39.73,971,119,4727.87,426,256,170,16924.98,10170.88,6754.1,0.220234274100512,0.356106535042636,0.3,4,1.18,200.6,2003.01,2092.93,1257.72,2660.84,0.14,0.5,0.3,0.2
Indian,25744,Spice Bistro,Cafe,West Auckland,1.04,45.96,506,66,3033.36,220,132,88,10111.2,6066.72,4044.48,0.263840750865638,0.350082896370441,0.31,17,5.02,441.76,1171.11,769.22,461.53,1119.72,0.15,0.5,0.3,0.2
Indian,25866,Spice Corner,QSR,West Auckland,1.04,42.39,1697,208,8817.12,744,447,298,31538.16,18948.33,12632.22,0.269348163623363,0.408116451813839,0.27,8,2.36,703.28,2843.83,1656.87,995.46,3371.06,0.14,0.5,0.3,0.2
Indian,25746,Bombay Kitchen,Cafe,CBD,0.99,36.31,1164,151,5482.81,506,304,203,18372.86,11038.24,7370.93,0.219539311733097,0.379697456932627,0.27,14,4.13,838.39,2197.31,2402.49,1443.4,2115.61,0.15,0.5,0.3,0.2
Indian,26232,Tandoori Kitchen,QSR,North Shore,1.03,37.99,625,51,1937.49,287,172,115,10903.13,6534.28,4368.85,0.275574485715479,0.429182407120243,0.32,14,4.13,474.95,572.03,-269.93,-161.77,814.92,0.09,0.5,0.3,0.2
Indian,25949,Spice Grill,Cafe,North Shore,1.03,34.8,945,116,4036.8,414,249,166,14407.2,8665.2,5776.8,0.27771425018087,0.398123694886453,0.29,14,4.13,685.58,1308.58,492.18,296.02,1187.04,0.14,0.5,0.3,0.2
Indian,26477,Bombay Tavern,Cafe,West Auckland,1.04,45.86,1100,100,4586.0,500,300,200,22930.0,13758.0,9172.0,0.218355244267732,0.397347188158892,0.3,5,1.48,296.0,1762.39,1932.94,1159.77,3228.78,0.1,0.5,0.3,0.2
Indian,25547,Spice Kitchen,QSR,CBD,0.99,30.69,1054,129,3959.01,462,278,185,14178.78,8531.82,5677.65,0.206030499003828,0.407672602171078,0.32,14,4.13,764.05,1529.35,940.01,565.63,1429.21,0.14,0.5,0.3,0.2
Indian,26075,Bombay Cafe,Full-service,South Auckland,1.05,33.96,2027,491,16674.36,768,461,307,26081.28,15655.56,10425.72,0.351224799279589,0.532647073408589,0.32,18,5.31,1630.17,1936.36,-5317.24,-3191.73,-419.45,0.32,0.5,0.3,0.2
Indian,25332,Spice Tavern,QSR,CBD,0.99,30.89,614,70,2162.3,272,163,109,8402.08,5035.07,3367.01,0.246180343739688,0.441651750309393,0.29,10,2.95,321.55,675.0,186.26,111.62,729.52,0.13,0.5,0.3,0.2
Indian,25078,Spice Eatery,Full-service,CBD,0.99,34.5,954,184,6348.0,385,231,154,13282.5,7969.5,5313.0,0.380056269501802,0.466577301663347,0.3,6,1.77,272.58,973.57,-1947.66,-1168.6,542.26,0.24,0.5,0.3,0.2
Indian,26535,Curry Diner,Cafe,CBD,0.99,38.14,1607,159,6064.26,724,434,290,27613.36,16552.76,11060.6,0.204376494511962,0.383977796067484,0.31,11,3.25,942.5,2496.33,2806.78,1682.52,3610.55,0.11,0.5,0.3,0.2
Indian,26643,Royal Grill,Full-service,CBD,0.99,33.57,1667,289,9701.73,689,413,276,23129.73,13864.41,9265.32,0.39728331787046,0.474615921708755,0.28,17,5.02,1385.52,1242.8,-3513.39,-2105.99,-198.63,0.21,0.5,0.3,0.2
Indian,25756,Spice Diner,Cafe,North Shore,1.03,32.1,616,66,2118.6,275,165,110,8827.5,5296.5,3531.0,0.227221258115023,0.372634863946587,0.31,7,2.07,227.7,847.74,795.75,477.45,1185.21,0.12,0.5,0.3,0.2
Indian,26606,Tandoori Diner,QSR,CBD,0.99,36.96,1185,145,5359.2,520,312,208,19219.2,11531.52,7687.68,0.224772080108523,0.37316050613299,0.29,5,1.48,307.84,2154.76,2153.85,1292.31,2783.13,0.14,0.5,0.3,0.2
Indian,25759,Spice Cafe,QSR,North Shore,1.03,30.99,1553,178,5516.22,688,412,275,21321.12,12767.88,8522.25,0.270179027989507,0.355104209878482,0.32,16,4.72,1298.0,2067.02,1166.62,698.62,1895.43,0.13,0.5,0.3,0.2
Indian,26487,Spice House,Full-service,CBD,0.99,37.63,781,141,5305.83,320,192,128,12041.6,7224.96,4816.64,0.377514863258693,0.46494656840805,0.3,9,2.66,340.48,835.87,-1715.46,-1029.28,418.33,0.22,0.5,0.3,0.2
Indian,25153,Curry Grill,Cafe,CBD,0.99,40.16,850,84,3373.44,383,230,153,15381.28,9236.8,6144.48,0.259762070644647,0.447379531897604,0.3,3,0.89,136.17,987.94,-109.85,-65.97,1663.29,0.11,0.5,0.3,0.2
Indian,25033,Spice Diner,Full-service,West Auckland,1.04,34.95,618,153,5347.35,232,140,93,8108.4,4893.0,3250.35,0.371757352666464,0.462851057504304,0.32,16,4.72,438.96,884.41,-1253.63,-756.5,98.62,0.33,0.5,0.3,0.2
Indian,26126,Spice Eatery,QSR,South Auckland,1.05,39.42,1685,139,5479.38,773,464,309,30471.66,18290.88,12180.78,0.230952102020383,0.362889633560553,0.31,3,0.89,275.01,2225.5,2930.1,1758.82,4672.31,0.09,0.5,0.3,0.2
Indian,26653,Curry Tavern,Cafe,North Shore,1.03,40.32,968,88,3548.16,440,264,176,17740.8,10644.48,7096.32,0.265767632648349,0.375899662310258,0.27,14,4.13,726.88,1271.42,1567.09,940.26,1815.96,0.1,0.5,0.3,0.2
Indian,25440,Bombay Bistro,QSR,North Shore,1.03,33.12,792,97,3212.64,348,208,139,11525.76,6888.96,4603.68,0.244969292469323,0.365438399394043,0.29,16,4.72,656.08,1251.62,1147.88,686.09,1137.48,0.14,0.5,0.3,0.2
Indian,26236,Royal Grill,QSR,CBD,0.99,40.75,599,64,2608.0,268,160,107,10921.0,6520.0,4360.25,0.211037353798747,0.438833950948901,0.3,8,2.36,252.52,913.14,547.46,326.84,1274.13,0.12,0.5,0.3,0.2
Indian,26665,Royal Grill,Full-service,South Auckland,1.05,43.01,1756,304,13075.04,726,436,290,31225.26,18752.36,12472.9,0.38189453529194,0.513519361917861,0.28,14,4.13,1197.7,1367.47,-5477.34,-3289.42,106.79,0.21,0.5,0.3,0.2
Indian,25578,Spice Cafe,QSR,West Auckland,1.04,32.96,934,114,3757.44,410,246,164,13513.6,8108.16,5405.44,0.202443747427315,0.354591334611177,0.28,7,2.07,339.48,1664.41,2202.24,1321.35,2054.94,0.14,0.5,0.3,0.2
Indian,25929,Bombay Grill,QSR,CBD,0.99,40.71,1586,144,5862.24,721,433,288,29351.91,17627.43,11724.48,0.261057219300419,0.387353183235973,0.28,11,3.25,936.0,2061.1,2101.29,1261.94,3186.21,0.1,0.5,0.3,0.2
Indian,25525,Spice Bistro,Cafe,South Auckland,1.05,39.22,1707,169,6628.18,769,461,308,30160.18,18080.42,12079.76,0.221280722506344,0.383297110931016,0.32,14,4.13,1272.04,2620.93,2274.75,1363.66,3504.56,0.11,0.5,0.3,0.2
Indian,26147,Spice Grill,Full-service,South Auckland,1.05,44.16,993,246,10863.36,374,224,149,16515.84,9891.84,6579.84,0.392545880540274,0.520224752998911,0.28,6,1.77,263.73,947.6,-3183.77,-1906.86,310.23,0.33,0.5,0.3,0.2
Indian,26619,Tandoori Bistro,Cafe,CBD,0.99,42.55,973,119,5063.45,427,256,171,18168.85,10892.8,7276.05,0.241101745236665,0.381717206002213,0.3,17,5.02,858.42,1909.84,1402.29,840.72,1885.97,0.14,0.5,0.3,0.2
Indian,26419,Spice Kitchen,Full-service,South Auckland,1.05,33.27,660,160,5323.2,250,150,100,8317.5,4990.5,3327.0,0.356647593807429,0.510117775341496,0.29,17,5.02,502.0,709.23,-1303.9,-782.34,-58.73,0.32,0.5,0.3,0.2
Indian,26501,Tandoori Corner,Ghost Kitchen,North Shore,1.03,35.43,1511,137,4853.91,687,412,275,24340.41,14597.16,9743.25,0.250613305682782,0.236551172996406,0.32,6,1.77,486.75,2489.26,4693.7,2814.85,4509.93,0.1,0.5,0.3,0.2
Indian,25329,Bombay Cafe,Cafe,North Shore,1.03,34.77,817,81,2816.37,368,221,147,12795.36,7684.17,5111.19,0.20891814365983,0.436058595543727,0.27,15,4.43,651.21,999.88,1087.9,653.33,1163.38,0.11,0.5,0.3,0.2
Indian,25936,Royal Cafe,QSR,West Auckland,1.04,40.36,1412,128,5166.08,642,385,257,25911.12,15538.6,10372.52,0.259702173862606,0.402220298838802,0.28,10,2.95,758.15,1746.54,1504.85,902.44,2748.57,0.1,0.5,0.3,0.2
Indian,25169,Bombay Eatery,Cafe,North Shore,1.03,33.38,1202,109,3638.42,546,328,219,18225.48,10948.64,7310.22,0.240091151744127,0.410124057391658,0.28,7,2.07,453.33,1272.66,1271.86,764.05,2103.67,0.1,0.5,0.3,0.2
Indian,26262,Curry Corner,Full-service,CBD,0.99,30.28,957,237,7176.36,360,216,144,10900.8,6540.48,4360.32,0.389117768767756,0.534674153849483,0.27,3,0.89,128.16,546.9,-2112.49,-1267.49,204.13,0.33,0.5,0.3,0.2
Indian,25211,Curry Tavern,Cafe,South Auckland,1.05,35.75,911,104,3718.0,404,242,161,14443.0,8651.5,5755.75,0.24738922284916,0.375637275981717,0.31,16,4.72,759.92,1401.59,967.3,579.42,1409.85,0.13,0.5,0.3,0.2
Indian,26306,Bombay Eatery,Cafe,South Auckland,1.05,40.07,1218,100,4007.0,559,335,224,22399.13,13423.45,8975.68,0.275403123795986,0.396439639991149,0.31,4,1.18,264.32,1314.93,406.71,243.73,2681.11,0.09,0.5,0.3,0.2
Indian,25482,Spice Eatery,Full-service,North Shore,1.03,31.8,888,154,4897.2,367,220,147,11670.6,6996.0,4674.6,0.392120596475434,0.483421585988253,0.3,13,3.84,564.48,609.49,-2048.68,-1228.09,17.31,0.21,0.5,0.3,0.2
Indian,25457,Royal Diner,Full-service,CBD,0.99,39.01,1062,275,10727.75,394,236,157,15369.94,9206.36,6124.57,0.384822722373065,0.492451391811483,0.27,3,0.89,139.73,1316.57,-2263.59,-1355.86,611.91,0.35,0.5,0.3,0.2
Indian,26630,Spice House,Ghost Kitchen,South Auckland,1.05,43.17,655,59,2547.03,298,179,119,12864.66,7727.43,5137.23,0.276819002674893,0.345801801141351,0.32,4,1.18,140.42,961.2,738.16,443.39,1798.26,0.1,0.5,0.3,0.2
Indian,25424,Curry House,Cafe,West Auckland,1.04,34.46,1146,122,4204.12,512,307,205,17643.52,10579.22,7064.3,0.267271007932723,0.403685403359123,0.31,15,4.43,908.15,1383.34,336.0,201.47,1416.31,0.12,0.5,0.3,0.2
Indian,25905,Curry Grill,Full-service,West Auckland,1.04,40.99,1249,273,11190.27,488,293,195,20003.12,12010.07,7993.05,0.36133549696533,0.464482245361432,0.29,9,2.66,518.7,1949.15,-2316.72,-1390.98,873.55,0.28,0.5,0.3,0.2
Indian,25906,Royal Cafe,Cafe,North Shore,1.03,39.25,932,107,4199.75,412,248,165,16171.0,9734.0,6476.25,0.249628631453961,0.400936816562898,0.28,14,4.13,681.45,1467.54,1122.83,675.88,1581.58,0.13,0.5,0.3,0.2
Indian,25705,Tandoori Diner,Cafe,West Auckland,1.04,40.63,1108,100,4063.0,504,302,202,20477.52,12270.26,8207.26,0.258585739787668,0.373463932843879,0.28,6,1.77,357.54,1494.98,1801.0,1079.17,2662.32,0.1,0.5,0.3,0.2
Indian,25465,Royal House,Cafe,South Auckland,1.05,33.66,1408,139,4678.74,634,381,254,21340.44,12824.46,8549.64,0.277729024235159,0.425745386769995,0.29,6,1.77,449.58,1387.37,139.26,83.69,2085.61,0.11,0.5,0.3,0.2
Indian,25923,Spice Bistro,Cafe,South Auckland,1.05,42.83,775,70,2998.1,352,212,141,15076.16,9079.96,6039.03,0.239987723380327,0.36103519462049,0.3,10,2.95,415.95,1196.17,1492.19,898.71,1993.48,0.1,0.5,0.3,0.2
Indian,26072,Tandoori Diner,Full-service,North Shore,1.03,36.89,736,182,6713.98,277,166,111,10218.53,6123.74,4094.79,0.364053797861561,0.454439165024087,0.31,14,4.13,458.43,1218.63,-1313.01,-786.86,284.8,0.33,0.5,0.3,0.2
Indian,25587,Tandoori Kitchen,QSR,CBD,0.99,43.07,533,39,1679.73,247,148,99,10638.29,6374.36,4263.93,0.229685053378344,0.443937585805543,0.3,11,3.25,321.75,548.23,280.61,168.14,1069.9,0.08,0.5,0.3,0.2
Indian,26212,Curry Bistro,Ghost Kitchen,West Auckland,1.04,43.43,695,51,2214.93,322,193,129,13984.46,8381.99,5602.47,0.269806259451434,0.235637369006872,0.27,18,5.31,684.99,1095.41,3140.3,1882.23,2085.75,0.08,0.5,0.3,0.2
Indian,26331,Tandoori Corner,Cafe,South Auckland,1.05,41.72,706,64,2670.08,321,193,128,13392.12,8051.96,5340.16,0.26964652242139,0.428811986558139,0.32,5,1.48,189.44,805.14,-247.2,-148.63,1420.84,0.1,0.5,0.3,0.2
Indian,26080,Curry Eatery,Cafe,West Auckland,1.04,37.43,1137,148,5539.64,494,297,198,18490.42,11116.71,7411.14,0.269055720474571,0.420033977157436,0.32,13,3.84,760.32,1722.33,-168.07,-101.05,1543.88,0.15,0.5,0.3,0.2
Indian,26211,Spice House,Cafe,South Auckland,1.05,42.61,1597,183,7797.63,707,424,283,30125.27,18066.64,12058.63,0.272716872952878,0.392648420785554,0.32,4,1.18,333.94,2609.36,440.87,264.4,3701.3,0.13,0.5,0.3,0.2
Indian,26648,Royal Eatery,Ghost Kitchen,CBD,0.99,29.97,1033,49,1468.53,492,295,197,14745.24,8841.15,5904.09,0.271228667744435,0.334657383756712,0.3,4,1.18,232.46,578.77,1387.73,832.08,2094.42,0.05,0.5,0.3,0.2
Indian,26083,Curry Diner,QSR,West Auckland,1.04,40.8,1301,139,5671.2,581,349,232,23704.8,14239.2,9465.6,0.209401438068599,0.427624624571763,0.27,3,0.89,206.48,2058.5,2203.93,1323.87,3229.29,0.12,0.5,0.3,0.2
Indian,25854,Spice Grill,Full-service,CBD,0.99,35.89,661,86,3086.54,288,172,115,10336.32,6173.08,4127.35,0.359750429727137,0.467440707026981,0.28,9,2.66,305.9,533.38,-1107.96,-661.7,407.34,0.15,0.5,0.3,0.2
Indian,25677,Royal Bistro,Full-service,CBD,0.99,41.47,1154,252,10450.44,451,271,180,18702.97,11238.37,7464.6,0.360269789479207,0.468195636197925,0.32,18,5.31,955.8,1792.61,-2776.74,-1668.51,324.64,0.28,0.5,0.3,0.2
Indian,25845,Spice Eatery,Cafe,South Auckland,1.05,37.31,1195,137,5111.47,529,317,212,19736.99,11827.27,7909.72,0.264910599030554,0.378957715001889,0.29,7,2.07,438.84,1820.36,1305.24,782.16,2378.06,0.13,0.5,0.3,0.2
Indian,25519,Bombay Diner,QSR,South Auckland,1.05,45.41,1552,141,6402.81,706,423,282,32059.46,19208.43,12805.62,0.242675538398325,0.386734868190251,0.29,12,3.54,998.28,2372.81,2583.66,1548.0,3747.35,0.1,0.5,0.3,0.2
Indian,26298,Spice Diner,Full-service,North Shore,1.03,36.98,1431,238,8801.24,596,358,239,22040.08,13238.84,8838.22,0.364159197977278,0.48434071210213,0.28,13,3.84,917.76,1333.39,-2832.15,-1701.19,421.23,0.2,0.5,0.3,0.2
Indian,25114,Royal Bistro,Ghost Kitchen,CBD,0.99,43.57,1288,95,4139.15,596,358,239,25967.72,15598.06,10413.23,0.275923362467438,0.285576167376712,0.28,15,4.43,1058.77,1815.02,4115.9,2472.3,3507.44,0.08,0.5,0.3,0.2
Indian,25562,Curry Diner,Ghost Kitchen,South Auckland,1.05,32.78,506,37,1212.86,234,141,94,7670.52,4621.98,3081.32,0.26702246327186,0.211608359671663,0.28,7,2.07,194.58,632.35,1851.43,1115.6,1411.93,0.08,0.5,0.3,0.2
Indian,26291,Royal Corner,Full-service,North Shore,1.03,44.35,580,108,4789.8,236,142,94,10466.6,6297.7,4168.9,0.399440882727504,0.479600088461302,0.27,9,2.66,250.04,579.37,-1559.95,-938.62,254.23,0.23,0.5,0.3,0.2
Indian,25110,Spice Grill,QSR,West Auckland,1.04,42.87,1145,131,5615.97,507,304,203,21735.09,13032.48,8702.61,0.203999982159585,0.391077820281498,0.32,13,3.84,779.52,2274.03,1845.79,1106.75,2744.36,0.13,0.5,0.3,0.2
Indian,25216,Curry Tavern,Full-service,North Shore,1.03,33.9,1230,160,5424.0,535,321,214,18136.5,10881.9,7254.6,0.378257887647487,0.507687572110444,0.28,13,3.84,821.76,618.63,-3009.67,-1805.8,5.66,0.15,0.5,0.3,0.2
Indian,25931,Spice Kitchen,Ghost Kitchen,West Auckland,1.04,41.49,1376,65,2696.85,656,393,262,27217.44,16305.57,10870.38,0.261336358601693,0.305998752755113,0.32,18,5.31,1391.22,1166.83,3066.45,1837.07,3312.01,0.05,0.5,0.3,0.2
Indian,26593,Royal Diner,Full-service,South Auckland,1.05,39.21,1106,235,9214.35,436,261,174,17095.56,10233.81,6822.54,0.393314447952434,0.477627313928679,0.29,4,1.18,205.32,1189.19,-2751.39,-1647.05,675.18,0.27,0.5,0.3,0.2
Indian,26258,Curry Grill,QSR,South Auckland,1.05,43.82,587,67,2935.94,260,156,104,11393.2,6835.92,4557.28,0.215669532846659,0.445533280982636,0.32,6,1.77,184.08,994.69,214.16,128.5,1359.91,0.13,0.5,0.3,0.2
Indian,26676,Bombay Cafe,Full-service,CBD,0.99,32.14,1671,255,8195.7,708,425,283,22755.12,13659.5,9095.62,0.38263470812235,0.490592550532892,0.33,16,4.72,1335.76,1038.99,-4624.46,-2775.98,-182.68,0.18,0.5,0.3,0.2
Indian,25814,Tandoori Cafe,Ghost Kitchen,CBD,0.99,37.47,753,35,1311.45,359,215,144,13451.73,8056.05,5395.68,0.276370377407875,0.282053983747028,0.33,10,2.95,424.8,579.1,1500.89,898.86,1957.8,0.05,0.5,0.3,0.2
Indian,25154,Spice Tavern,QSR,CBD,0.99,40.4,576,70,2828.0,253,152,101,10221.2,6140.8,4080.4,0.223648589961231,0.447242902149446,0.3,6,1.77,178.77,930.72,297.52,178.75,1164.12,0.14,0.5,0.3,0.2
Indian,26001,Curry Kitchen,QSR,CBD,0.99,39.73,567,51,2026.23,258,155,103,10250.34,6158.15,4092.19,0.215525405351073,0.392081076465547,0.32,17,5.02,517.06,795.08,742.06,445.81,1088.69,0.1,0.5,0.3,0.2
Indian,26203,Curry Grill,Cafe,CBD,0.99,43.47,1048,112,4868.64,468,281,187,20343.96,12215.07,8128.89,0.238891417346895,0.389279943495058,0.3,5,1.48,276.76,1810.3,1461.28,877.39,2745.79,0.12,0.5,0.3,0.2
Indian,26324,Tandoori Cafe,Cafe,West Auckland,1.04,42.44,1518,174,7384.56,672,403,269,28519.68,17103.32,11416.36,0.212132799457759,0.350313313887455,0.33,15,4.43,1191.67,3231.14,3067.4,1839.53,3803.6,0.13,0.5,0.3,0.2
Indian,26067,Spice Tavern,Cafe,South Auckland,1.05,41.39,1707,222,9188.58,742,446,297,30711.38,18459.94,12292.83,0.2530756329,0.366731766890734,0.31,5,1.48,439.56,3493.43,2155.71,1295.75,4234.08,0.15,0.5,0.3,0.2
Indian,26228,Curry Kitchen,QSR,West Auckland,1.04,43.04,892,88,3787.52,402,241,161,17302.08,10372.64,6929.44,0.218910074550658,0.4394827040378,0.27,15,4.43,713.23,1293.84,1238.95,742.76,1653.92,0.11,0.5,0.3,0.2
Indian,25837,Spice Diner,Full-service,South Auckland,1.05,46.04,1817,277,12753.08,770,462,308,35450.8,21270.48,14180.32,0.383247677085456,0.541258347406983,0.28,3,0.89,274.12,962.78,-7249.9,-4349.94,796.41,0.18,0.5,0.3,0.2
Indian,25477,Tandoori Tavern,Full-service,CBD,0.99,40.21,854,142,5709.82,356,214,142,14314.76,8604.94,5709.82,0.359316235629376,0.523824895638973,0.31,13,3.84,545.28,667.24,-2764.77,-1661.97,121.96,0.2,0.5,0.3,0.2
Indian,26297,Royal Eatery,Full-service,West Auckland,1.04,33.78,829,114,3850.92,358,214,143,12093.24,7228.92,4830.54,0.390697826922406,0.501871643401682,0.32,5,1.48,211.64,413.71,-2570.65,-1536.65,307.31,0.16,0.5,0.3,0.2
Japanese,25083,Lotus Tavern,Cafe,North Shore,1.03,35.12,1745,266,9341.92,813,444,222,28552.56,15593.28,7796.64,0.252295018173754,0.389916495326906,0.3,6,1.77,392.94,3342.43,1650.01,901.11,2396.61,0.18,0.55,0.3,0.15
Japanese,26362,Dragon Tavern,QSR,CBD,0.99,39.27,1525,187,7343.49,736,401,201,28902.72,15747.27,7893.27,0.257398884221911,0.438255575997755,0.27,4,1.18,237.18,2234.96,992.68,540.85,2165.1,0.14,0.55,0.3,0.15
Japanese,25365,Red Diner,Cafe,South Auckland,1.05,43.2,1430,141,6091.2,709,387,193,30628.8,16718.4,8337.6,0.20925327219069,0.410766398208216,0.28,5,1.48,285.64,2314.54,3062.28,1671.51,2882.48,0.11,0.55,0.3,0.15
Japanese,25003,Red Bistro,Cafe,North Shore,1.03,41.86,885,147,6153.42,406,221,111,16995.16,9251.06,4646.46,0.239052445217967,0.388262916076928,0.32,12,3.54,392.94,2293.29,895.38,487.39,1338.72,0.2,0.55,0.3,0.15
Japanese,26180,Lotus Bistro,Full-service,CBD,0.99,33.85,792,168,5686.8,343,187,94,11610.55,6329.95,3181.9,0.39263733754633,0.54255966336932,0.28,6,1.77,166.38,368.52,-2498.56,-1362.19,39.82,0.27,0.55,0.3,0.15
Japanese,25250,Dragon Grill,Full-service,West Auckland,1.04,45.53,683,94,4279.82,324,177,88,14751.72,8058.81,4006.64,0.391819321340881,0.461220926861279,0.32,7,2.07,182.16,628.96,-2552.64,-1394.5,406.65,0.16,0.55,0.3,0.15
Japanese,25930,Sakura Cafe,Full-service,West Auckland,1.04,31.68,1749,228,7223.04,837,456,228,26516.16,14446.08,7223.04,0.375493482733145,0.48394751935266,0.32,10,2.95,672.6,1015.26,-4758.09,-2592.22,342.66,0.15,0.55,0.3,0.15
Japanese,25473,Red Grill,Cafe,North Shore,1.03,39.93,488,74,2954.82,228,124,62,9104.04,4951.32,2475.66,0.259624504745007,0.425284618884325,0.33,12,3.54,219.48,931.04,-135.73,-73.82,560.58,0.18,0.55,0.3,0.15
Japanese,25781,Lotus Bistro,QSR,South Auckland,1.05,43.17,1546,127,5482.59,780,426,213,33672.6,18390.42,9195.21,0.260186133980751,0.359269827604294,0.31,9,2.66,566.58,2086.37,2375.4,1297.33,2932.6,0.09,0.55,0.3,0.15
Japanese,25591,Sakura Cafe,Cafe,CBD,0.99,31.33,1419,226,7080.58,656,358,179,20552.48,11216.14,5608.07,0.243087902143598,0.432264998438768,0.32,3,0.89,159.31,2298.69,95.51,52.12,1661.33,0.19,0.55,0.3,0.15
Japanese,25935,Lotus Diner,Ghost Kitchen,West Auckland,1.04,34.42,956,45,1548.9,501,273,137,17244.42,9396.66,4715.54,0.283478420670144,0.258798870642204,0.29,9,2.66,364.42,708.97,2892.28,1576.03,1793.99,0.05,0.55,0.3,0.15
Japanese,25131,Lotus Tavern,Full-service,South Auckland,1.05,36.41,541,78,2839.98,255,139,69,9284.55,5060.99,2512.29,0.351876991952304,0.454915027273819,0.33,5,1.48,102.12,548.71,-1270.05,-692.3,383.27,0.17,0.55,0.3,0.15
Japanese,26110,Dragon Eatery,Full-service,South Auckland,1.05,35.71,1487,325,11605.75,639,349,174,22818.69,12462.79,6213.54,0.380318438797258,0.490250560082495,0.32,7,2.07,360.18,1502.14,-4348.53,-2375.02,444.04,0.28,0.55,0.3,0.15
Japanese,25639,Golden Bistro,Full-service,CBD,0.99,31.51,1902,482,15187.82,781,426,213,24609.31,13423.26,6711.63,0.388843120273668,0.536920781154186,0.32,10,2.95,628.35,1127.48,-6048.08,-3298.95,-130.1,0.34,0.55,0.3,0.15
